GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P39321	tamB	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:22466966		83333	ComplexPortal		C
UniProtKB	P39834	ygiL	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000259|InterPro:IPR036937|UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113	83333	UniProt		C
UniProtKB	P40710	nlpE	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P40710	nlpE	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:7635808		83333	EcoCyc		C
UniProtKB	P41052	mltB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P41052	mltB	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:7476170		83333	EcoCyc		C
UniProtKB	P42512	fptA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR010105|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	208964	UniProt		C
UniProtKB	P42512	fptA	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:16139844		208964	CAFA		C
UniProtKB	P42812	lolB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR004565|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000058551	208964	UniProt		C
UniProtKB	P42913	yraH	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000259|InterPro:IPR036937|UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113	83333	UniProt		C
UniProtKB	P42915	yraJ	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P43261	eae	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002218403	83334	UniProt		C
UniProtKB	P43319	yraK	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000259|InterPro:IPR036937|UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113	83333	UniProt		C
UniProtKB	P45420	yhcD	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P45464	lpoA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P45464	lpoA	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:21183073		83333	EcoCyc		C
UniProtKB	P45464	lpoA	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:21183074		83333	EcoCyc		C
UniProtKB	P45464	lpoA	located_in	GO:0031241	periplasmic side of cell outer membrane	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000058578	83333	UniProt		C
UniProtKB	P45464	lpoA	located_in	GO:0031241	periplasmic side of cell outer membrane	ECO:0000314	IDA	PMID:21183073		83333	UniProt		C
UniProtKB	P45508	yfaL	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	83333	UniProt		C
UniProtKB	P45508	yfaL	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P45564	yfeN	located_in	GO:0009279	cell outer membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018013|InterPro:IPR036777	83333	InterPro		C
UniProtKB	P45723	plc	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	426430	UniProt		C
UniProtKB	P45758	gspD	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P45763	gspL	located_in	GO:0009276	Gram-negative-bacterium-type cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007812	83333	InterPro		C
UniProtKB	P46022	mtgA	located_in	GO:0009274	peptidoglycan-based cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011812	83333	InterPro		C
UniProtKB	P46130	ybhC	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P46130	ybhC	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:10806384		83333	EcoCyc		C
UniProtKB	P48632	fpvA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR010105|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	208964	UniProt		C
UniProtKB	P48632	fpvA	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:15733922		208964	CAFA		C
UniProtKB	P52005	torY	located_in	GO:0009276	Gram-negative-bacterium-type cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009154	83333	InterPro		C
UniProtKB	P52143	ypjA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P52612	fliI	located_in	GO:0009288	bacterial-type flagellum	ECO:0005547	NAS	PMID:31337100		83333	ComplexPortal		C
UniProtKB	P52612	fliI	located_in	GO:0120102	bacterial-type flagellum secretion apparatus	ECO:0005547	NAS	PMID:31337100		83333	ComplexPortal		C
UniProtKB	P52613	fliJ	located_in	GO:0009288	bacterial-type flagellum	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012823|InterPro:IPR018006	83333	InterPro		C
UniProtKB	P52613	fliJ	located_in	GO:0009288	bacterial-type flagellum	ECO:0005547	NAS	PMID:31337100		83333	ComplexPortal		C
UniProtKB	P52613	fliJ	located_in	GO:0120102	bacterial-type flagellum secretion apparatus	ECO:0005547	NAS	PMID:31337100		83333	ComplexPortal		C
UniProtKB	P52614	fliK	located_in	GO:0009424	bacterial-type flagellum hook	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001635	83333	InterPro		C
UniProtKB	P52614	fliK	located_in	GO:0009424	bacterial-type flagellum hook	ECO:0000315	IMP	PMID:16949608		83333	EcoliWiki		C
UniProtKB	P58041	rzoD	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P58042	rzoR	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P58203	flgI	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	83334	UniProt		C
UniProtKB	P58203	flgI	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	83334	UniProt		C
UniProtKB	P58203	flgI	located_in	GO:0009428	bacterial-type flagellum basal body, distal rod, P ring	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001782	83334	InterPro		C
UniProtKB	P58224	yiaT	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002215312	83334	UniProt		C
UniProtKB	P58297	fliD	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	83334	UniProt		C
UniProtKB	P58297	fliD	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR010809|UniProtKB-KW:KW-0975|UniProtKB-SubCell:SL-0307	83334	UniProt		C
UniProtKB	P58297	fliD	located_in	GO:0009421	bacterial-type flagellum filament cap	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR040026|PANTHER:PTN000767639	83334	UniProt		C
UniProtKB	P58297	fliD	located_in	GO:0009424	bacterial-type flagellum hook	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003481	83334	InterPro		C
UniProtKB	P58359	torC	located_in	GO:0009276	Gram-negative-bacterium-type cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009154	83334	InterPro		C
UniProtKB	P58361	torY	located_in	GO:0009276	Gram-negative-bacterium-type cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009154	83334	InterPro		C
UniProtKB	P58603	ompT	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000036|InterPro:IPR020079|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83334	UniProt		C
UniProtKB	P59243	emtA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023946|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000050405	199310	UniProt		C
UniProtKB	P60157	isaA	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	P61320	lolB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR004565|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000058551	83333	UniProt		C
UniProtKB	P61321	lolB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR004565|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000058551	83334	UniProt		C
UniProtKB	P61598	SA2285	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	158879	UniProt		C
UniProtKB	P62531	mchB	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	199310	UniProt		C
UniProtKB	P62533	papK	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	199310	UniProt		C
UniProtKB	P62533	papK	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000259|InterPro:IPR036937|UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113|PANTHER:PTN002123748	199310	UniProt		C
UniProtKB	P62587	kpsE	located_in	GO:0009276	Gram-negative-bacterium-type cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005705	199310	InterPro		C
UniProtKB	P62606	pilC	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000259|InterPro:IPR036937|UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113|PANTHER:PTN002123778	199310	UniProt		C
UniProtKB	P62608	F7-2	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000259|InterPro:IPR036937|UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113|PANTHER:PTN008000520	199310	UniProt		C
UniProtKB	P63355	metN	located_in	GO:0009276	Gram-negative-bacterium-type cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012692	199310	InterPro		C
UniProtKB	P63356	metN	located_in	GO:0009276	Gram-negative-bacterium-type cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012692	83334	InterPro		C
UniProtKB	P64078	eno	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158878	UniProt		C
UniProtKB	P64079	eno	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	P64426	digH	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P64426	digH	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:32152098		83333	EcoCyc		C
UniProtKB	P64427	digH	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83334	UniProt		C
UniProtKB	P64596	dolP	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P64596	dolP	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:28708841		83333	EcoCyc		C
UniProtKB	P64597	dolP	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	199310	UniProt		C
UniProtKB	P64598	dolP	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83334	UniProt		C
UniProtKB	P65205	mcsB	located_in	GO:0005615	extracellular space	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001694640	158878	TreeGrafter		C
UniProtKB	P65206	mcsB	located_in	GO:0005615	extracellular space	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001694640	158879	TreeGrafter		C
UniProtKB	P65288	lip1	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158878	UniProt		C
UniProtKB	P65289	lip1	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	P65290	yfgH	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:17309111		83333	EcoCyc		C
UniProtKB	P65298	yqhH	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P65645	isaA	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158878	UniProt		C
UniProtKB	P65825	sspP	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158878	UniProt		C
UniProtKB	P65826	sspP	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	P68799	fib	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158878	UniProt		C
UniProtKB	P68799	fib	located_in	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR021033	158878	InterPro		C
UniProtKB	P68800	fib	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	P68800	fib	located_in	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR021033	158879	InterPro		C
UniProtKB	P68801	sak	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR004093|InterPro:IPR036120|UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158878	UniProt		C
UniProtKB	P69411	rcsF	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR030852|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P69411	rcsF	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:16740933		83333	EcoCyc		C
UniProtKB	P69411	rcsF	located_in	GO:0031241	periplasmic side of cell outer membrane	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000115474	83333	UniProt		C
UniProtKB	P69412	rcsF	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR030852|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	199310	UniProt		C
UniProtKB	P69412	rcsF	located_in	GO:0031241	periplasmic side of cell outer membrane	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000115474	199310	UniProt		C
UniProtKB	P69434	pgaA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P69435	pgaA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83334	UniProt		C
UniProtKB	P69776	lpp	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	83333	UniProt		C
UniProtKB	P69776	lpp	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR001198518	83333	UniProt		C
UniProtKB	P69776	lpp	located_in	GO:0009279	cell outer membrane	ECO:0000303	NAS	PMID:322142		83333	UniProt		C
UniProtKB	P69777	lpp	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	199310	UniProt		C
UniProtKB	P69777	lpp	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR001198518	199310	UniProt		C
UniProtKB	P69778	lpp	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	83334	UniProt		C
UniProtKB	P69778	lpp	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR001198518	83334	UniProt		C
UniProtKB	P69856	nanC	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P69857	nanC	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002211421	83334	UniProt		C
UniProtKB	P72151	fliC	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	208964	UniProt		C
UniProtKB	P72151	fliC	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR001492|InterPro:IPR042187|UniProtKB-KW:KW-0975|UniProtKB-SubCell:SL-0307	208964	UniProt		C
UniProtKB	P75715	sfmH	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000259|InterPro:IPR036937|UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113	83333	UniProt		C
UniProtKB	P75733	chiP	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P75733	chiP	located_in	GO:0009279	cell outer membrane	ECO:0000245	RCA	PMID:27226611		83333	EcoCyc		C
UniProtKB	P75748	ybgO	located_in	GO:0009289	pilus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036937	83333	InterPro		C
UniProtKB	P75750	ybgQ	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P75780	fiu	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR010105|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P75804	yliI	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P75820	amiD	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P75855	elfA	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000259|InterPro:IPR036937|UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113	83333	UniProt		C
UniProtKB	P75855	elfA	located_in	GO:0009289	pilus	ECO:0000314	IDA	PMID:20345943		83333	EcoCyc		C
UniProtKB	P75857	elfC	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P75857	elfC	located_in	GO:0009279	cell outer membrane	ECO:0000245	RCA	PMID:12192075		83333	EcoCyc		C
UniProtKB	P75858	elfG	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000259|InterPro:IPR036937|UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113	83333	UniProt		C
UniProtKB	P75859	ycbU	located_in	GO:0009289	pilus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000259|InterPro:IPR036937	83333	InterPro		C
UniProtKB	P75860	ycbV	located_in	GO:0009289	pilus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000259|InterPro:IPR036937	83333	InterPro		C
UniProtKB	P75906	pgaB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P75937	flgE	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00033807|UniProtKB-KW:KW-0975	83333	UniProt		C
UniProtKB	P75937	flgE	located_in	GO:0009424	bacterial-type flagellum hook	ECO:0000315	IMP	PMID:338588		83333	EcoliWiki		C
UniProtKB	P75937	flgE	located_in	GO:0009424	bacterial-type flagellum hook	ECO:0000315	IMP	PMID:6374380		83333	EcoliWiki		C
UniProtKB	P75937	flgE	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	83333	UniProt		C
UniProtKB	P75938	flgF	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00033807|UniProtKB-KW:KW-0975	83333	UniProt		C
UniProtKB	P75938	flgF	located_in	GO:0009288	bacterial-type flagellum	ECO:0005547	NAS	PMID:29235079		83333	ComplexPortal		C
UniProtKB	P75938	flgF	located_in	GO:0009288	bacterial-type flagellum	ECO:0000315	IMP	PMID:7007337		83333	EcoCyc		C
UniProtKB	P75938	flgF	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	83333	UniProt		C
UniProtKB	P75938	flgF	located_in	GO:0030694	bacterial-type flagellum basal body, rod	ECO:0000304	TAS	PMID:12500982		83333	EcoCyc		C
UniProtKB	P75938	flgF	located_in	GO:0030694	bacterial-type flagellum basal body, rod	ECO:0005547	NAS	PMID:29235079		83333	ComplexPortal		C
UniProtKB	P76010	ycgR	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	83333	UniProt		C
UniProtKB	P76010	ycgR	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	83333	UniProt		C
UniProtKB	P76045	ompG	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P76045	ompG	located_in	GO:0009279	cell outer membrane	ECO:0000255	ISM	PMID:9721282		83333	EcoCyc		C
UniProtKB	P76045	ompG	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:9721282		83333	EcoCyc		C
UniProtKB	P76115	pqqU	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR010105|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P76115	pqqU	located_in	GO:0009279	cell outer membrane	ECO:0000255	ISM	PMID:12192075		83333	EcoCyc		C
UniProtKB	P76115	pqqU	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:32355044		83333	EcoCyc		C
UniProtKB	P76170	ynfB	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:15911532		83333	EcoCyc		C
UniProtKB	P76170	ynfB	located_in	GO:0009279	cell outer membrane	ECO:0006056	HTP	PMID:32127419		83333	EcoCyc		C
UniProtKB	P76206	ydiY	located_in	GO:0009279	cell outer membrane	ECO:0007005	HDA	PMID:32127419		83333	EcoCyc		C
UniProtKB	P76297	flhE	located_in	GO:0009288	bacterial-type flagellum	ECO:0000266	ISO	PMID:22435757	UniProtKB:P0A1N4	83333	EcoCyc		C
UniProtKB	P76297	flhE	located_in	GO:0009288	bacterial-type flagellum	ECO:0000269	EXP	PMID:22435757		83333	EcoCyc		C
UniProtKB	P76297	flhE	located_in	GO:0009288	bacterial-type flagellum	ECO:0000315	IMP	PMID:22435757		83333	EcoCyc		C
UniProtKB	P76298	flhA	located_in	GO:0009288	bacterial-type flagellum	ECO:0005547	NAS	PMID:31337100		83333	ComplexPortal		C
UniProtKB	P76298	flhA	located_in	GO:0120102	bacterial-type flagellum secretion apparatus	ECO:0005547	NAS	PMID:31337100		83333	ComplexPortal		C
UniProtKB	P76299	flhB	located_in	GO:0009288	bacterial-type flagellum	ECO:0005547	NAS	PMID:31337100		83333	ComplexPortal		C
UniProtKB	P76299	flhB	located_in	GO:0120102	bacterial-type flagellum secretion apparatus	ECO:0005547	NAS	PMID:31337100		83333	ComplexPortal		C
UniProtKB	P76335	yedS	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR001702|InterPro:IPR001897|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
